96.7	  8.77799
96.8	  8.77393
96.9	  8.76987
97	  8.76581
97.1	  8.76175
97.2	  8.75768
97.3	  8.75362
97.4	  8.74956
97.5	  8.7455
97.6	  8.74144
97.7	  8.73738
97.8	  8.73332
97.9	  8.72925
98	  8.72519
98.1	  8.72113
98.2	  8.71707
98.3	  8.71301
98.4	  8.70895
98.5	  8.70489
98.6	  8.70082
98.7	  8.69676
98.8	  8.6927
98.9	  8.68864
99	  8.68458
99.1	  8.68052
99.2	  8.67646
99.3	  8.67239
99.4	  8.66833
99.5	  8.66427
99.6	  8.66021
99.7	  8.65615
99.8	  8.65209
99.9	  8.64803
100	  8.64396
100.1	  8.6399
100.2	  8.63584
100.3	  8.63178
100.4	  8.62772
100.5	  8.62366
100.6	  8.61959
100.7	  8.61553
100.8	  8.61147
100.9	  8.60741
101	  8.60335
101.1	  8.59929
101.2	  8.59523
101.3	  8.59116
101.4	  8.5871
101.5	  8.58304
101.6	  8.57898
101.7	  8.57492
101.8	  8.57086
101.9	  8.5668
102	  8.56273
102.1	  8.55867
102.2	  8.55461
102.3	  8.55055
102.4	  8.54649
102.5	  8.54243
102.6	  8.53837
102.7	  8.5343
102.8	  8.53024
102.9	  8.52618
103	  8.52212
103.1	  8.51806
103.2	  8.514
103.3	  8.50994
103.4	  8.50587
103.5	  8.50181
103.6	  8.49775
103.7	  8.49369
103.8	  8.48963
103.9	  8.48557
104	  8.48151
104.1	  8.47744
104.2	  8.47338
104.3	  8.46932
104.4	  8.46526
104.5	  8.4612
104.6	  8.45714
104.7	  8.45307
104.8	  8.44901
104.9	  8.44495
105	  8.44089
105.1	  8.43683
105.2	  8.43277
105.3	  8.42871
105.4	  8.42464
105.5	  8.42058
105.6	  8.41652
105.7	  8.41246
105.8	  8.4084
105.9	  8.40434
106	  8.40028
106.1	  8.39621
106.2	  8.39215
106.3	  8.38809
106.4	  8.38403
106.5	  8.37997
106.6	  8.37591
106.7	  8.37185
106.8	  8.36778
106.9	  8.36372
107	  8.35966
107.1	  8.3556
107.2	  8.35154
107.3	  8.34748
107.4	  8.34342
107.5	  8.33935
107.6	  8.33529
107.7	  8.33123
107.8	  8.32717
107.9	  8.32311
108	  8.31905
108.1	  8.31499
108.2	  8.31092
108.3	  8.30686
108.4	  8.3028
108.5	  8.29874
108.6	  8.29468
108.7	  8.29062
108.8	  8.28656
108.9	  8.28249
109	  8.27843
109.1	  8.27437
109.2	  8.27031
109.3	  8.26625
109.4	  8.26219
109.5	  8.25812
109.6	  8.25406
109.7	  8.25
109.8	  8.24594
109.9	  8.24188
110	  8.23782
110.1	  8.23376
110.2	  8.22969
110.3	  8.22563
110.4	  8.22157
110.5	  8.21751
110.6	  8.21345
110.7	  8.20939
110.8	  8.20533
110.9	  8.20126
111	  8.1972
111.1	  8.19314
111.2	  8.18908
111.3	  8.18502
111.4	  8.18096
111.5	  8.1769
111.6	  8.17283
111.7	  8.16877
111.8	  8.16471
111.9	  8.16065
112	  8.15659
112.1	  8.15253
112.2	  8.14847
112.3	  8.1444
112.4	  8.14034
112.5	  8.13628
112.6	  8.13222
112.7	  8.12816
112.8	  8.1241
112.9	  8.12004
113	  8.11597
113.1	  8.11191
113.2	  8.10785
113.3	  8.10379
113.4	  8.09973
113.5	  8.09567
113.6	  8.09161
113.7	  8.08754
113.8	  8.08348
113.9	  8.07942
114	  8.07536
114.1	  8.0713
114.2	  8.06724
114.3	  8.06317
114.4	  8.05911
114.5	  8.05505
114.6	  8.05099
114.7	  8.04693
114.8	  8.04287
114.9	  8.03881
115	  8.03474
115.1	  8.03068
115.2	  8.02662
115.3	  8.02256
115.4	  8.0185
115.5	  8.01444
115.6	  8.01038
115.7	  8.00631
115.8	  8.00225
115.9	  7.99819
116	  7.99413
116.1	  7.99007
116.2	  7.98601
116.3	  7.98195
116.4	  7.97788
116.5	  7.97382
116.6	  7.96976
116.7	  7.9657
116.8	  7.96164
116.9	  7.95758
117	  7.95352
117.1	  7.94945
117.2	  7.94539
117.3	  7.94133
117.4	  7.93727
117.5	  7.93321
117.6	  7.92915
117.7	  7.92509
117.8	  7.92102
117.9	  7.91696
118	  7.9129
118.1	  7.90884
118.2	  7.90478
118.3	  7.90072
118.4	  7.89665
118.5	  7.89259
118.6	  7.88853
118.7	  7.88447
118.8	  7.88041
118.9	  7.87635
119	  7.87229
119.1	  7.86822
119.2	  7.86416
119.3	  7.8601
119.4	  7.85604
119.5	  7.85198
119.6	  7.84792
119.7	  7.84386
119.8	  7.83979
119.9	  7.83573
120	  7.83167
120.1	  7.82761
120.2	  7.82355
120.3	  7.81949
120.4	  7.81543
120.5	  7.81136
120.6	  7.8073
120.7	  7.80324
120.8	  7.79918
120.9	  7.79512
121	  7.79106
121.1	  7.787
121.2	  7.78293
121.3	  7.77887
121.4	  7.77481
121.5	  7.77075
121.6	  7.76669
121.7	  7.76263
121.8	  7.75857
121.9	  7.7545
122	  7.75044
122.1	  7.74638
122.2	  7.74232
122.3	  7.73826
122.4	  7.7342
122.5	  7.73014
122.6	  7.72607
122.7	  7.72201
122.8	  7.71795
122.9	  7.71389
123	  7.70983
123.1	  7.70577
123.2	  7.7017
123.3	  7.69764
123.4	  7.69358
123.5	  7.68952
123.6	  7.68546
123.7	  7.6814
